,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%),,Class
1521,Kentucky,Lexington,4/5/2016,LS 905,8/8/2017,220,1.12,490,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,96,,4
1525,Kentucky,Lexington,4/5/2016,NF11ALF006,7/8/2017,189,1.12,459,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,91.62790698,,4
1550,Kentucky,Lexington,4/5/2016,Rebound 6XT,7/10/2018,191,1.12,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,94,,4
57,Georgia,Athens,10/10/2007,GA-505,10/22/2009,295,1.11,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,81.98148148,,4
130,Georgia,Athens,10/10/2007,Evermore,7/13/2010,194,1.11,1007,27,614.49,148.828,26.49259259,21.29185185,32.63814815,0.143888889,0,0,73.79590164,,4
828,Kentucky,Lexington,8/9/2012,Phoenix,11/16/2012,321,1.11,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,98.28735632,,4
894,Kentucky,Lexington,8/9/2012,CW 065030,11/16/2012,321,1.11,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,100,,4
948,Kentucky,Lexington,8/9/2012,Withstand,7/17/2014,198,1.11,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,98,,4
998,Kentucky,Lexington,8/9/2012,GA-505,7/16/2015,197,1.11,1071,35,646.13,335.6,23.23428571,19.26571429,28.20857143,0.311457143,0,0,97,,4
1004,Kentucky,Lexington,8/9/2012,Caliber,8/13/2015,225,1.11,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,95.64285714,,4
1079,Kentucky,Lexington,8/9/2012,Evermore,8/18/2016,231,1.11,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,90.47938144,,4
181,Georgia,Midville,11/1/2007,BaraWet 501,9/5/2008,249,1.1,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,4
184,Georgia,Midville,11/1/2007,Hybri Force 600,6/9/2008,161,1.1,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,4
348,Georgia,Tifton,2/21/2008,PGI 909,7/30/2009,211,1.1,525,43,1014.1,175.77,26.90860465,22.19534884,32.54325581,0.110348837,0,0,NA,,4
1457,Kentucky,Lexington,4/5/2016,FSG 415BR,9/15/2017,258,1.1,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,91,,4
1476,Kentucky,Lexington,4/5/2016,Caliber,8/8/2017,220,1.1,490,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,94.77209302,,4
1548,Kentucky,Lexington,4/5/2016,Rebound 6XT,5/10/2018,130,1.1,765,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,94,,4
1635,Kentucky,Lexington,4/5/2017,Evermore,8/13/2018,225,1.1,495,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,93.77948718,,4
188,Georgia,Midville,11/1/2007,GA-505,5/6/2008,127,1.09,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,4
928,Kentucky,Lexington,8/9/2012,Evermore,7/17/2014,198,1.09,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,100,,4
945,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/18/2014,261,1.09,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,98,,4
973,Kentucky,Lexington,8/9/2012,GA-ALFG-1,7/17/2014,198,1.09,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,96.43085106,,4
1303,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,8/16/2016,229,1.09,504,34,671.88,139.2,25.20294118,20.92058824,30.45,0.294147059,0,0,93.0880829,,4
1650,Kentucky,Lexington,4/5/2017,Caliber,8/13/2018,225,1.09,495,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,94.22051282,,4
52,Georgia,Athens,10/10/2007,BaraWet 501,10/22/2009,295,1.08,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,88.42063492,,3
61,Georgia,Athens,10/10/2007,CW 500,9/8/2009,251,1.08,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,87.53968254,,3
110,Georgia,Athens,10/10/2007,BaraWet 501,7/13/2010,194,1.08,1007,27,614.49,148.828,26.49259259,21.29185185,32.63814815,0.143888889,0,0,84.13743169,,3
283,Georgia,Tifton,2/21/2008,Bara 503,9/10/2008,254,1.08,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
324,Georgia,Tifton,2/21/2008,TS 8031,4/7/2009,97,1.08,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,3
407,Georgia,Tifton,2/21/2008,PGI 909,5/6/2010,126,1.08,805,149,1019.92,224.58,18.2468,12.3394,24.1904,0.15262,0,1,72.78718535,,3
833,Kentucky,Lexington,8/9/2012,Phoenix,9/16/2013,259,1.08,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,97.10526316,,3
849,Kentucky,Lexington,8/9/2012,Caliber,7/12/2013,193,1.08,337,30,619.69,258.9,22.61333333,17.84666667,27.43666667,0.348333333,0,0,100,,3
862,Kentucky,Lexington,8/9/2012,Radiance HD,8/12/2013,224,1.08,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
938,Kentucky,Lexington,8/9/2012,Caliber,7/17/2014,198,1.08,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,99,,3
953,Kentucky,Lexington,8/9/2012,Saranac AR,7/17/2014,198,1.08,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,96,,3
955,Kentucky,Lexington,8/9/2012,Saranac AR,9/18/2014,261,1.08,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,96,,3
965,Kentucky,Lexington,8/9/2012,CW 085028,9/18/2014,261,1.08,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,100,,3
970,Kentucky,Lexington,8/9/2012,CW 065030,9/18/2014,261,1.08,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,100,,3
1018,Kentucky,Lexington,8/9/2012,Ameristand 403T,7/16/2015,197,1.08,1071,35,646.13,335.6,23.23428571,19.26571429,28.20857143,0.311457143,0,0,97.46428571,,3
1316,Kentucky,Lexington,3/31/2015,Saranac AR,6/9/2016,161,1.08,436,34,667.8,158,18.04117647,12.62647059,23.35588235,0.330911765,0,0,89,,3
1586,Kentucky,Lexington,4/5/2016,AFX095005,8/13/2018,225,1.08,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,94.77948718,,3
1593,Kentucky,Lexington,4/5/2016,AM-09-600,5/10/2018,130,1.08,765,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,94,,3
200,Georgia,Midville,11/1/2007,CW 36106,7/23/2008,205,1.07,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,3
826,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,224,1.07,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
910,Kentucky,Lexington,8/9/2012,55V50,9/18/2014,261,1.07,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,100,,3
915,Kentucky,Lexington,8/9/2012,Phoenix,9/18/2014,261,1.07,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,96.80851064,,3
960,Kentucky,Lexington,8/9/2012,Arc,9/18/2014,261,1.07,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,94.90425532,,3
989,Kentucky,Lexington,8/9/2012,Radiance HD,8/13/2015,225,1.07,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,94.67857143,,3
1058,Kentucky,Lexington,8/9/2012,Radiance HD,7/13/2016,195,1.07,1434,34,730.22,112.7,23.52058824,18.19411765,28.75294118,0.224411765,0,0,88.77835052,,3
1486,Kentucky,Lexington,4/5/2016,Evermore,8/8/2017,220,1.07,490,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,96,,3
1502,Kentucky,Lexington,4/5/2016,AFX095026,9/15/2017,258,1.07,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,91.89767442,,3
1573,Kentucky,Lexington,4/5/2016,Saranac AR,5/10/2018,130,1.07,765,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,91,,3
1601,Kentucky,Lexington,4/5/2016,LS 905,8/13/2018,225,1.07,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,96,,3
51,Georgia,Athens,10/10/2007,BaraWet 501,9/8/2009,251,1.06,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,88.76984127,,3
208,Georgia,Midville,11/1/2007,Hybri Force 700,5/6/2008,127,1.06,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,3
303,Georgia,Tifton,2/21/2008,Attention II,4/7/2009,97,1.06,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,3
846,Kentucky,Lexington,8/9/2012,Caliber,11/16/2012,321,1.06,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,98.57471264,,3
867,Kentucky,Lexington,8/9/2012,GA-505,7/12/2013,193,1.06,337,30,619.69,258.9,22.61333333,17.84666667,27.43666667,0.348333333,0,0,99.4,,3
933,Kentucky,Lexington,8/9/2012,4030,7/17/2014,198,1.06,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,98.56914894,,3
999,Kentucky,Lexington,8/9/2012,GA-505,8/13/2015,225,1.06,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,97,,3
1179,Kentucky,Lexington,8/9/2012,CW 065030,8/8/2017,220,1.06,1825,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,90.77570093,,3
1462,Kentucky,Lexington,4/5/2016,Contender,9/15/2017,258,1.06,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,93.94883721,,3
1556,Kentucky,Lexington,4/5/2016,Evermore,8/13/2018,225,1.06,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,96,,3
1580,Kentucky,Lexington,4/5/2016,AFX095026,7/10/2018,191,1.06,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,93.60512821,,3
87,Georgia,Athens,10/10/2007,Bulldog 805,10/22/2009,295,1.05,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,79.54232804,,3
91,Georgia,Athens,10/10/2007,Hybri Force 700,9/8/2009,251,1.05,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,93.02645503,,3
92,Georgia,Athens,10/10/2007,Hybri Force 700,10/22/2009,295,1.05,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,92.56084656,,3
178,Georgia,Midville,11/1/2007,BaraWet 501,5/6/2008,127,1.05,187,187,1001.01,147.574,16.5908,10.177,23.4432,0.20836,0,1,NA,,3
209,Georgia,Midville,11/1/2007,Hybri Force 700,6/9/2008,161,1.05,221,34,848.77,92.72,23.67147059,17.56764706,30.27588235,0.206176471,0,0,NA,,3
279,Georgia,Tifton,2/21/2008,BaraWet 501,9/10/2008,254,1.05,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
827,Kentucky,Lexington,8/9/2012,55V50,9/16/2013,259,1.05,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
879,Kentucky,Lexington,8/9/2012,Withstand,7/12/2013,193,1.05,337,30,619.69,258.9,22.61333333,17.84666667,27.43666667,0.348333333,0,0,100,,3
920,Kentucky,Lexington,8/9/2012,Radiance HD,9/18/2014,261,1.05,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,97.09574468,,3
1531,Kentucky,Lexington,4/5/2016,FSG 415BR,8/13/2018,225,1.05,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,91.77948718,,3
1551,Kentucky,Lexington,4/5/2016,Rebound 6XT,8/13/2018,225,1.05,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,94,,3
1645,Kentucky,Lexington,4/5/2017,Contender,8/13/2018,225,1.05,495,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,93.22051282,,3
82,Georgia,Athens,10/10/2007,Attention II,10/22/2009,295,1.04,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,84.28042328,,3
160,Georgia,Athens,10/10/2007,Hybri Force 600,7/13/2010,194,1.04,1007,27,614.49,148.828,26.49259259,21.29185185,32.63814815,0.143888889,0,0,75.33032787,,3
196,Georgia,Midville,11/1/2007,Bulldog 805,9/5/2008,249,1.04,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,3
205,Georgia,Midville,11/1/2007,Attention II,7/23/2008,205,1.04,265,44,1050.64,117.354,26.37795455,20.74068182,33.53659091,0.160363636,0,0,NA,,3
840,Kentucky,Lexington,8/9/2012,4030,11/16/2012,321,1.04,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,99.28735632,,3
858,Kentucky,Lexington,8/9/2012,Radiance HD,11/16/2012,321,1.04,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,99.28735632,,3
881,Kentucky,Lexington,8/9/2012,Withstand,9/16/2013,259,1.04,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
1114,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/18/2016,231,1.04,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,89.47938144,,3
1246,Kentucky,Lexington,8/9/2012,CW 065030,5/10/2018,130,1.04,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,84.32307692,,3
1563,Kentucky,Lexington,4/5/2016,Caliber,5/10/2018,130,1.04,765,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,94.70769231,,3
1576,Kentucky,Lexington,4/5/2016,Saranac AR,8/13/2018,225,1.04,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,91,,3
99,Georgia,Athens,10/10/2007,Hybri Force 600,6/26/2009,177,1.03,625,51,1013.91,88.134,23.1086,18.148,29.072,0.1306,0,0,82.71428571,,3
176,Georgia,Midville,11/1/2007,Bara 503,9/5/2008,249,1.03,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,3
267,Georgia,Tifton,2/21/2008,PGI 801,9/10/2008,254,1.03,202,42,796.16,313.892,25.73333333,21.86714286,30.93047619,0.122833333,1,0,NA,,3
832,Kentucky,Lexington,8/9/2012,Phoenix,8/12/2013,224,1.03,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,97.47368421,,3
851,Kentucky,Lexington,8/9/2012,Caliber,9/16/2013,259,1.03,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
868,Kentucky,Lexington,8/9/2012,GA-505,8/12/2013,224,1.03,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,99.23684211,,3
935,Kentucky,Lexington,8/9/2012,4030,9/18/2014,261,1.03,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,98.90425532,,3
940,Kentucky,Lexington,8/9/2012,Caliber,9/18/2014,261,1.03,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,99,,3
1029,Kentucky,Lexington,8/9/2012,Arc,8/13/2015,225,1.03,1099,28,615.93,159.7,23.53928571,18.61428571,28.62857143,0.343,0,0,91.67857143,,3
1054,Kentucky,Lexington,8/9/2012,Phoenix,8/18/2016,231,1.03,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,91.63402062,,3
1068,Kentucky,Lexington,8/9/2012,4030,7/13/2016,195,1.03,1434,34,730.22,112.7,23.52058824,18.19411765,28.75294118,0.224411765,0,0,89.96907216,,3
1323,Kentucky,Lexington,3/31/2015,Ameristand 427TQ,8/8/2017,220,1.03,861,31,666.07,124.9,23.55483871,18.16451613,28.4483871,0.267322581,0,0,91,,3
1327,Kentucky,Lexington,3/31/2015,Caliber,7/8/2017,189,1.03,830,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,93,,3
1497,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,258,1.03,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,91,,3
1507,Kentucky,Lexington,4/5/2016,AM-14-900,9/15/2017,258,1.03,528,38,677.98,145.3,20.14473684,15,25.31578947,0.289157895,0,0,94.84651163,,3
1541,Kentucky,Lexington,4/5/2016,Contender,8/13/2018,225,1.03,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,92.22051282,,3
1632,Kentucky,Lexington,4/5/2017,Evermore,5/10/2018,130,1.03,400,238,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,93.29230769,,3
55,Georgia,Athens,10/10/2007,GA-505,8/6/2009,218,1.02,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,83.40740741,,3
289,Georgia,Tifton,2/21/2008,BaraWet 501,4/7/2009,97,1.02,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,3
845,Kentucky,Lexington,8/9/2012,4030,9/16/2013,259,1.02,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,99.05263158,,3
1023,Kentucky,Lexington,8/9/2012,Withstand,7/16/2015,197,1.02,1071,35,646.13,335.6,23.23428571,19.26571429,28.20857143,0.311457143,0,0,96,,3
1098,Kentucky,Lexington,8/9/2012,Arc,7/13/2016,195,1.02,1434,34,730.22,112.7,23.52058824,18.19411765,28.75294118,0.224411765,0,0,84.57216495,,3
1143,Kentucky,Lexington,8/9/2012,Caliber,7/8/2017,189,1.02,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,86.63084112,,3
1201,Kentucky,Lexington,8/9/2012,4030,5/10/2018,130,1.02,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,80.61538462,,3
1381,Kentucky,Lexington,3/31/2015,FSG-426,6/13/2018,164,1.02,1170,34,742.87,120.5,22.43529412,17.56470588,27.64117647,0.284147059,0,0,94,,3
1555,Kentucky,Lexington,4/5/2016,Evermore,7/10/2018,191,1.02,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,96,,3
1640,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,8/13/2018,225,1.02,495,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,96.22051282,,3
1665,Kentucky,Lexington,4/5/2017,GA-505,8/13/2018,225,1.02,495,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,90,,3
60,Georgia,Athens,10/10/2007,CW 500,8/6/2009,218,1.01,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,88.06349206,,3
84,Georgia,Athens,10/10/2007,Bulldog 805,6/26/2009,177,1.01,625,51,1013.91,88.134,23.1086,18.148,29.072,0.1306,0,0,82.97619048,,3
191,Georgia,Midville,11/1/2007,GA-505,9/5/2008,249,1.01,309,44,873.37,171.966,26.09136364,21.6125,32.44886364,0.189909091,0,0,NA,,3
331,Georgia,Tifton,2/21/2008,Bulldog 805,4/7/2009,97,1.01,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,3
855,Kentucky,Lexington,8/9/2012,Ameristand 403T,7/12/2013,193,1.01,337,30,619.69,258.9,22.61333333,17.84666667,27.43666667,0.348333333,0,0,100,,3
892,Kentucky,Lexington,8/9/2012,CW 085028,8/12/2013,224,1.01,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
1206,Kentucky,Lexington,8/9/2012,GA-505,5/10/2018,130,1.01,2100,237,799.98,232.2,10.73673469,5.232653061,15.91632653,0.378285714,0,1,82.49230769,,3
1400,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,7/14/2016,196,1.01,100,100,1090.65,165.1,23.07,17.724,28.372,0.25058,1,1,95.91262136,,3
1536,Kentucky,Lexington,4/5/2016,GA-497HD,8/13/2018,225,1.01,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,94.44102564,,3
1561,Kentucky,Lexington,4/5/2016,GA-505,8/13/2018,225,1.01,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,90,,3
66,Georgia,Athens,10/10/2007,Evermore,9/8/2009,251,1,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,84.25661376,,3
75,Georgia,Athens,10/10/2007,Bara 503,8/6/2009,218,1,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,89.03174603,,3
834,Kentucky,Lexington,8/9/2012,Evermore,11/16/2012,321,1,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,100,,3
856,Kentucky,Lexington,8/9/2012,Ameristand 403T,8/12/2013,224,1,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
873,Kentucky,Lexington,8/9/2012,Saranac AR,7/12/2013,193,1,337,30,619.69,258.9,22.61333333,17.84666667,27.43666667,0.348333333,0,0,97.6,,3
880,Kentucky,Lexington,8/9/2012,Withstand,8/12/2013,224,1,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
888,Kentucky,Lexington,8/9/2012,CW 085028,11/16/2012,321,1,99,99,572.21,85.6,10.984,5.712,16.092,0.22778,1,1,100,,3
958,Kentucky,Lexington,8/9/2012,Arc,7/17/2014,198,1,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,94.56914894,,3
1099,Kentucky,Lexington,8/9/2012,Arc,8/18/2016,231,1,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,82.90206186,,3
1163,Kentucky,Lexington,8/9/2012,Ameristand 403T,7/8/2017,189,1,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,89.36915888,,3
1535,Kentucky,Lexington,4/5/2016,GA-497HD,7/10/2018,191,1,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,94.78974359,,3
1570,Kentucky,Lexington,4/5/2016,WL 365HQ,7/10/2018,191,1,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,95.60512821,,3
1606,Kentucky,Lexington,4/5/2016,NF11ALF006,8/13/2018,225,1,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,91.77948718,,3
72,Georgia,Athens,10/10/2007,Phoenix,10/22/2009,295,0.99,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,77.54232804,,3
89,Georgia,Athens,10/10/2007,Hybri Force 700,6/26/2009,177,0.99,625,51,1013.91,88.134,23.1086,18.148,29.072,0.1306,0,0,93.80952381,,3
296,Georgia,Tifton,2/21/2008,PGI 801,4/7/2009,97,0.99,411,146,814.55,402.9,14.1446,8.7024,20.0602,0.16648,0,1,NA,,3
838,Kentucky,Lexington,8/9/2012,Evermore,8/12/2013,224,0.99,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
943,Kentucky,Lexington,8/9/2012,Ameristand 403T,7/17/2014,198,0.99,707,37,861.23,80.5,23.08378378,17.64054054,28.59459459,0.223594595,0,0,98,,3
950,Kentucky,Lexington,8/9/2012,Withstand,9/18/2014,261,0.99,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,98,,3
975,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/18/2014,261,0.99,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,96.09574468,,3
1093,Kentucky,Lexington,8/9/2012,Ameristand 403T,7/13/2016,195,0.99,1434,34,730.22,112.7,23.52058824,18.19411765,28.75294118,0.224411765,0,0,92.98453608,,3
1183,Kentucky,Lexington,8/9/2012,GA-ALFG-1,7/8/2017,189,0.99,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,79.69158879,,3
1571,Kentucky,Lexington,4/5/2016,WL 365HQ,8/13/2018,225,0.99,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,95.77948718,,3
1596,Kentucky,Lexington,4/5/2016,AM-09-600,8/13/2018,225,0.99,860,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,94,,3
1605,Kentucky,Lexington,4/5/2016,NF11ALF006,7/10/2018,191,0.99,826,27,569.08,95.9,24.58148148,19.85925926,29.78148148,0.246,0,0,91.60512821,,3
1670,Kentucky,Lexington,4/5/2017,NF11ALF006,8/13/2018,225,0.99,495,34,669.62,215,23.33636364,18.4030303,28.26363636,0.265393939,0,0,90,,3
67,Georgia,Athens,10/10/2007,Evermore,10/22/2009,295,0.98,743,44,521.47,447.78,18.54113636,14.44659091,23.55113636,0.162522727,0,0,84.14021164,,3
71,Georgia,Athens,10/10/2007,Phoenix,9/8/2009,251,0.98,699,33,611.29,99.826,24.33060606,19.49272727,30.24545455,0.116666667,0,0,78.82275132,,3
85,Georgia,Athens,10/10/2007,Bulldog 805,8/6/2009,218,0.98,666,41,897.29,53.594,25.55829268,20.13487805,31.82756098,0.098097561,0,0,81.78306878,,3
140,Georgia,Athens,10/10/2007,TS 4010,7/13/2010,194,0.98,1007,27,614.49,148.828,26.49259259,21.29185185,32.63814815,0.143888889,0,0,68.64508197,,3
297,Georgia,Tifton,2/21/2008,PGI 801,5/7/2009,127,0.98,441,30,700.05,99.818,19.484,13.758,25.255,0.1653,0,0,NA,,3
863,Kentucky,Lexington,8/9/2012,Radiance HD,9/16/2013,259,0.98,403,35,701.48,73,21.79428571,16.56,27.44857143,0.2732,0,0,100,,3
898,Kentucky,Lexington,8/9/2012,CW 065030,8/12/2013,224,0.98,368,31,638.35,136.4,22.8,18.21935484,27.41290323,0.331451613,0,0,100,,3
930,Kentucky,Lexington,8/9/2012,Evermore,9/18/2014,261,0.98,770,34,574.45,218.9,21.69411765,16.94117647,26.73823529,0.317352941,0,0,100,,3
1109,Kentucky,Lexington,8/9/2012,CW 065030,8/18/2016,231,0.98,1470,36,694.35,170.6,25.13055556,20.98888889,30.29444444,0.296111111,0,0,92.26804124,,3
1128,Kentucky,Lexington,8/9/2012,4030,7/8/2017,189,0.98,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,85,,3
1133,Kentucky,Lexington,8/9/2012,GA-505,7/8/2017,189,0.98,1794,32,709.39,179.5,22.153125,17.20625,27.278125,0.26028125,0,0,91,,3
