,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
1662,1662,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,334,3.08,627,376,3400.1,599.974,29.22535998,23.563284276396843,33.56122817,0.501163774757322
1663,1663,Georgia,Midville,11/1/2007,Hybri Force 600,12/7/2009,338,2.96,836,226,5320.75,1121.4394597962032,138.00922283,63.88872963732006,31.8870228,0.28180358340985745
1664,1664,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,301,2.27,539,0,5320.75,808.5044288008805,31.73852967,19.011512136136503,26.19026488,0.5731256238709386
1665,1665,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,341,3.68,828,284,4163.28,629.4191304546944,20.58125727,105.98888659999999,26.19026488,0.6122046031498172
1666,1666,Georgia,Midville,2/21/2008,PGI 801,11/17/2010,332,3.65,1000,161,5320.75,790.6966790906584,45.02293091,81.43561613737157,53.5321209,0.6722131990000001
1667,1667,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,341,4.09,264,38,5275.42,844.9990435329239,20.58125727,25.545331334707477,63.49869297,0.35757278453949454
1668,1668,Georgia,Midville,11/1/2007,CW 36106,8/14/2009,315,2.27,585,97,5320.75,789.6605415950805,20.58125727,100.85249022736079,171.27350259,0.116674048
1669,1669,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,341,2.27,264,390,3400.1,1246.6368456042703,20.58125727,105.98888659999999,35.86152326,0.6117067991012846
1670,1670,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,2.27,264,0,3414.95,955.2451976610316,30.66277534,34.390024537414824,26.19026488,0.3500762014295095
1671,1671,Georgia,Tifton,2/21/2008,GA-505,11/17/2010,341,4.16,1000,0,3673.03,808.3580722763427,46.86755068,105.98888659999999,26.19026488,0.6722131990000001
1672,1672,Georgia,Tifton,2/21/2008,PGI 909,11/20/2008,330,3.21,536,0,4686.84,676.6452340918939,44.34490905,37.188277992369315,29.53451636,0.27883621636299905
1673,1673,Georgia,Tifton,11/1/2007,Bara 503,11/20/2008,341,5.18,713,77,3626.46,962.0427692325836,20.58125727,105.98888659999999,26.19026488,0.116674048
1674,1674,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,325,5.0,452,54,4254.62,1064.9671090386296,27.33382402,105.98888659999999,26.19026488,0.4684443608293778
1675,1675,Georgia,Tifton,11/1/2007,Hybri Force 700,12/7/2009,323,3.94,1000,186,4927.55,599.974,35.21105546,32.399419428116914,176.8482793,0.1968624895890265
1676,1676,Georgia,Tifton,2/21/2008,Bara 503,11/20/2008,329,3.93,333,311,4263.63,792.0409559234797,32.34475319,15.692692999999998,28.32145212,0.6722131990000001
1677,1677,Georgia,Midville,2/21/2008,BaraWet 501,12/7/2009,341,3.39,501,24,4019.92,730.4219663010074,20.58125727,23.21824880456699,26.19026488,0.5803900486377088
1678,1678,Georgia,Midville,11/1/2007,Hybri Force 700,12/7/2009,341,3.53,771,143,5320.75,1197.0560782491405,138.9297511,97.03199645634659,156.13753078,0.14190614557319142
1679,1679,Georgia,Tifton,11/1/2007,CW 36106,8/14/2009,335,3.68,1000,185,3671.43,1131.3647234660632,31.04994716,30.623459371300292,26.19026488,0.29201629079379
1680,1680,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,341,3.02,597,176,3600.23,1015.4308263997495,20.58125727,21.403691780319804,26.19026488,0.21468588108995404
1681,1681,Georgia,Midville,2/21/2008,BaraWet 501,12/7/2009,310,5.41,746,100,4515.45,1032.8345149718803,20.58125727,15.692692999999998,30.3834342,0.1266119693469972
1682,1682,Georgia,Midville,2/21/2008,CW 36106,8/14/2009,341,2.27,733,36,5320.75,1323.896,20.58125727,18.46406108593348,176.8482793,0.24434325694148376
1683,1683,Georgia,Midville,2/21/2008,Attention II,11/17/2010,341,2.27,700,390,3400.1,1239.5359877207331,28.04336495,15.692692999999998,44.96444216,0.6722131990000001
1684,1684,Georgia,Tifton,11/1/2007,Hybri Force 600,11/17/2010,226,2.27,581,150,5311.79,1306.0911770979199,138.9297511,30.765755560109127,28.97145366,0.6722131990000001
1685,1685,Georgia,Midville,11/1/2007,PGI 909,8/14/2009,326,4.45,622,90,4100.19,669.6869029413822,20.58125727,21.512432482869016,38.87804928,0.3885902028904634
1686,1686,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,333,2.27,561,75,5286.31,834.2743176941603,29.22415513,105.98888659999999,33.91906919,0.116674048
1687,1687,Georgia,Midville,11/1/2007,BaraWet 501,12/7/2009,330,3.37,507,17,4304.62,1244.1688207912628,20.58125727,15.692692999999998,174.24021466,0.12092364142927933
1688,1688,Georgia,Midville,2/21/2008,Hybri Force 600,11/20/2008,314,6.03,672,390,4270.1,599.974,34.36701286,20.27836581740276,26.19026488,0.185190319145184
1689,1689,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,314,6.03,550,390,4408.57,919.2598524750038,20.58125727,23.563025312678562,176.8482793,0.6722131990000001
1690,1690,Georgia,Midville,11/1/2007,GA-505,11/11/2008,311,3.91,659,0,4452.19,1323.896,20.58125727,16.569269599688596,26.19026488,0.1906069318281785
1691,1691,Georgia,Midville,11/1/2007,CW 36106,12/7/2009,341,6.03,505,37,4220.45,698.4229463674411,20.58125727,105.98888659999999,29.31986297,0.3205656984495607
1692,1692,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,333,4.5,692,390,3400.1,732.0979924016516,34.44138887,24.1932388925632,29.8419518,0.6722131990000001
1693,1693,Georgia,Tifton,11/1/2007,Bara 503,12/7/2009,341,2.27,644,15,5259.07,736.2203108958987,38.30000406,25.329839400877205,46.55761492,0.6722131990000001
1694,1694,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,6.03,745,117,4992.58,1090.662692914505,20.58125727,24.459992956890623,29.45420263,0.6722131990000001
1695,1695,Georgia,Midville,2/21/2008,Hybri Force 700,11/11/2008,328,2.27,1000,0,4209.99,633.7675176239355,121.92610537,15.692692999999998,26.19026488,0.12230722410077546
1696,1696,Georgia,Midville,2/21/2008,Hybri Force 600,11/17/2010,341,3.55,554,184,4185.23,599.974,132.57679795,105.98888659999999,48.58715336,0.6722131990000001
1697,1697,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,341,3.09,843,79,3400.1,599.974,29.95538105,19.84274903632951,26.19026488,0.6681302693639823
1698,1698,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,341,3.5,397,0,3400.1,1040.245545130424,138.9297511,35.71049103546391,26.19026488,0.116674048
1699,1699,Georgia,Tifton,11/1/2007,Bulldog 805,12/7/2009,341,3.6,628,13,3699.16,672.5799471182713,50.53270694,15.692692999999998,31.12965781,0.6722131990000001
1700,1700,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,341,2.38,609,390,3400.1,655.0225883942875,20.58125727,15.692692999999998,110.72439733,0.6722131990000001
1701,1701,Georgia,Midville,11/1/2007,Attention II,8/14/2009,341,2.57,954,333,3930.62,673.5732554613264,24.77833078,105.98888659999999,93.33182801,0.16145131512301464
1702,1702,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,3.66,676,147,4156.58,1214.5951392737566,20.58125727,30.45977680379753,26.19026488,0.6722131990000001
1703,1703,Georgia,Tifton,11/1/2007,Attention II,11/20/2008,326,2.4,264,200,4442.43,642.1304914408519,20.58125727,16.25556589441923,49.08893005,0.23908012682486773
1704,1704,Georgia,Midville,2/21/2008,GA-505,12/7/2009,303,5.14,314,142,4340.57,1311.5200090581034,49.94740598,16.192945011572807,26.19026488,0.1349220899196482
1705,1705,Georgia,Midville,11/1/2007,Hybri Force 700,11/17/2010,337,2.27,615,149,4475.51,1052.8676050359945,138.9297511,105.98888659999999,60.08991465,0.20849320607792104
1706,1706,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,316,2.27,581,76,4201.09,975.2954478240218,20.58125727,28.407638940452564,34.37073074,0.6722131990000001
1707,1707,Georgia,Tifton,11/1/2007,TS 8031,11/17/2010,328,2.27,716,0,4755.17,1194.7815828787689,24.6262539,105.98888659999999,29.43331445,0.116674048
1708,1708,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,320,5.87,569,240,5139.93,717.0835534557059,41.48630276,38.23342756327785,26.19026488,0.6722131990000001
1709,1709,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,341,4.37,375,386,5320.75,1186.4644357222069,34.5260653,29.157122810154604,37.68015488,0.6708587767936107
1710,1710,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,341,5.19,630,390,5320.75,609.2491400942234,20.58125727,105.98888659999999,176.8482793,0.13081600550041192
1711,1711,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,319,6.03,572,94,3400.1,1323.896,20.58125727,92.66892711616273,33.87381416,0.6722131990000001
1712,1712,Georgia,Tifton,2/21/2008,Bulldog 805,11/20/2008,340,3.6,264,0,4361.19,1323.896,29.18314532,15.692692999999998,32.19287805,0.6722131990000001
1713,1713,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,339,2.97,1000,266,3531.77,599.974,27.06111019,23.87269648916924,33.78333235,0.6523357910148694
1714,1714,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,341,2.74,733,390,4072.15,1041.0288308980448,44.08249502,15.692692999999998,48.39833475,0.6722131990000001
1715,1715,Georgia,Tifton,11/1/2007,Bulldog 805,12/7/2009,311,3.59,1000,185,4845.58,599.974,20.58125727,15.692692999999998,130.35216094,0.1345266943617782
1716,1716,Georgia,Tifton,11/1/2007,CW 36106,11/20/2008,341,3.18,264,252,3426.67,786.2397805984233,33.09698252,26.848451638018798,26.19026488,0.6722131990000001
1717,1717,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,331,2.49,1000,67,3512.0,695.978194465399,34.96851322,24.19072055789065,51.56782445,0.18253238450560205
1718,1718,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,341,5.22,669,0,4340.0,963.6978119396138,48.0554555,26.15052954433253,176.8482793,0.6722131990000001
1719,1719,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,309,2.27,264,382,4153.75,839.682275881737,27.536407,25.171270491933086,32.80595773,0.12881438771729864
1720,1720,Georgia,Tifton,2/21/2008,Bulldog 805,11/20/2008,326,6.03,719,180,4304.96,599.974,52.91165737,37.09089013674675,26.19026488,0.6722131990000001
1721,1721,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,334,2.27,549,95,4247.73,700.9866289358638,29.80018571,28.02333415788978,26.19026488,0.6722131990000001
1722,1722,Georgia,Midville,2/21/2008,PGI 909,11/17/2010,341,2.27,740,10,5320.75,1323.896,41.51412586,27.62744862283072,26.19026488,0.6722131990000001
1723,1723,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,341,3.62,264,390,5320.75,799.5610077918479,138.9297511,105.98888659999999,37.80400523,0.6722131990000001
1724,1724,Georgia,Midville,2/21/2008,Attention II,8/14/2009,341,2.52,683,61,3513.36,720.2745494181247,138.9297511,23.07354014125423,50.84112168,0.5423609690208455
1725,1725,Georgia,Midville,2/21/2008,BaraWet 501,11/17/2010,341,3.89,634,355,4195.91,948.8710281109888,20.58125727,21.21900515555855,26.19026488,0.390499316926247
1726,1726,Georgia,Midville,11/1/2007,PGI 801,11/11/2008,310,3.86,652,366,3400.1,644.9713753119422,40.39252184,20.97590777684716,30.09017812,0.6282076171594633
1727,1727,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,337,6.03,592,390,3400.1,984.1873088147128,28.2274829,22.192788350144724,54.80989502,0.116674048
1728,1728,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,311,5.08,264,24,4766.06,839.720462021413,21.51047666,27.15563685030171,26.19026488,0.24882402085826
1729,1729,Georgia,Midville,2/21/2008,Hybri Force 600,11/17/2010,331,5.41,742,10,4674.75,599.974,20.58125727,15.694359037077653,37.96056108,0.18980406011292653
1730,1730,Georgia,Tifton,11/1/2007,Hybri Force 600,8/14/2009,329,4.71,1000,54,3400.1,696.4028347589647,45.05514066,15.692692999999998,34.54320964,0.6722131990000001
1731,1731,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,341,4.87,546,121,3848.88,624.4240978505582,26.96952125,105.98888659999999,26.19026488,0.18082159631657413
1732,1732,Georgia,Tifton,11/1/2007,PGI 909,8/14/2009,226,3.77,681,390,4835.35,599.974,44.25331783,105.98888659999999,159.21137313,0.6722131990000001
1733,1733,Georgia,Midville,2/21/2008,PGI 909,11/17/2010,324,6.03,330,76,4858.97,1323.896,20.58125727,25.84593309435501,26.19026488,0.6722131990000001
1734,1734,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,3.05,532,0,3797.21,1323.896,93.74647006,15.692692999999998,28.76176501,0.15340780894455266
1735,1735,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,341,2.27,991,390,5002.44,842.0793217754829,38.72776262,15.692692999999998,65.79612178,0.6722131990000001
1736,1736,Georgia,Midville,2/21/2008,TS 8031,11/17/2010,313,5.92,524,133,4358.42,788.7590976252699,20.58125727,23.093165829127074,26.19026488,0.46576376357603444
1737,1737,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,335,5.76,945,371,3635.19,621.5251388835018,33.42773603,25.547181700464797,37.15815301,0.14340947683644134
1738,1738,Georgia,Midville,2/21/2008,BaraWet 501,11/17/2010,341,4.27,264,216,4240.06,1049.6687114821298,25.32047544,15.692692999999998,28.85684816,0.6666062440687684
1739,1739,Georgia,Midville,11/1/2007,PGI 909,11/11/2008,322,4.22,772,0,5195.75,1323.896,20.58125727,81.9080015426399,32.10063829,0.1918787416613296
1740,1740,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,340,4.91,708,388,3400.1,969.3755325986936,20.58125727,19.44535324411273,26.19026488,0.4599108159944715
1741,1741,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,341,3.54,598,379,4252.38,771.4463929608166,20.58125727,28.942336027530196,59.07985408,0.6722131990000001
1742,1742,Georgia,Tifton,2/21/2008,TS 8031,11/11/2008,341,2.34,597,349,3599.41,599.974,27.25213949,15.692692999999998,52.13825795,0.5320808982199382
1743,1743,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,341,4.1,1000,380,3748.46,1249.942633519701,34.71533232,19.996296148844785,136.04552673,0.2457905520647306
1744,1744,Georgia,Tifton,2/21/2008,Hybri Force 600,11/17/2010,294,3.63,274,0,3885.5,706.6857092596337,73.38719631,27.862339213841622,43.17491897,0.5191945615999704
1745,1745,Georgia,Tifton,11/1/2007,BaraWet 501,8/14/2009,341,2.93,434,390,3508.3,599.974,20.58125727,34.264615543014344,33.22503371,0.5598709740386825
1746,1746,Georgia,Midville,2/21/2008,GA-505,11/11/2008,322,3.19,637,84,4182.71,599.974,20.58125727,96.62067653643737,26.19026488,0.1453306571033621
1747,1747,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,341,3.41,536,390,5320.75,1097.087425961468,26.17524524,105.98888659999999,156.08409196,0.620228504728524
1748,1748,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,302,4.74,669,48,3542.51,739.651631746824,27.95909792,105.98888659999999,43.0030292,0.5545036330166502
1749,1749,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,341,2.73,324,115,3400.1,1060.5505460295717,32.73489841,79.39647508487457,36.13355417,0.6722131990000001
1750,1750,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,328,3.73,679,94,5320.75,1099.4707863145163,102.60058867,105.98888659999999,176.8482793,0.2847444249162434
1751,1751,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,341,3.6,542,219,3400.1,840.5321489532455,43.22395642,31.504278965410364,44.39754431,0.6722131990000001
1752,1752,Georgia,Midville,2/21/2008,Bara 503,8/14/2009,335,3.08,305,14,4722.37,1323.896,43.22627729,105.98888659999999,26.45065892,0.5250936239702401
1753,1753,Georgia,Midville,2/21/2008,Hybri Force 700,12/7/2009,337,4.57,722,249,5048.25,1155.8933209662357,41.43765561,20.459570648725396,26.19026488,0.35138940866727736
1754,1754,Georgia,Midville,11/1/2007,Bara 503,11/17/2010,340,2.34,573,291,4446.6,668.9281052080995,20.58125727,15.692692999999998,42.29350074,0.15259559137433357
1755,1755,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,320,3.62,622,98,5320.75,1323.896,20.58125727,15.692692999999998,26.19026488,0.19236627323486785
1756,1756,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,311,6.03,646,236,4912.72,717.2573110577509,26.96161145,103.80386563727839,28.1162362,0.6722131990000001
1757,1757,Georgia,Tifton,11/1/2007,GA-505,12/7/2009,334,2.58,662,0,5104.04,729.0563441217386,126.26830524,17.665334084115592,143.49103467,0.4713486371010097
1758,1758,Georgia,Midville,11/1/2007,Hybri Force 600,11/20/2008,328,4.91,654,128,3498.98,846.4439524942036,42.22065069,22.46541240456611,26.19026488,0.6722131990000001
1759,1759,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,226,4.99,640,159,4980.57,1015.706942555181,34.28344561,23.70833064239628,34.07025842,0.6722131990000001
1760,1760,Georgia,Tifton,2/21/2008,CW 36106,11/17/2010,338,3.63,640,390,4893.87,1126.387995835628,41.31149164,105.98888659999999,40.53053456,0.2828995657867695
1761,1761,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,341,4.96,600,46,3400.1,599.974,72.96062646,15.692692999999998,170.63859755,0.5430211461703597
1762,1762,Georgia,Tifton,11/1/2007,Attention II,11/20/2008,335,2.27,264,332,3847.84,1292.4105187146934,138.9297511,31.839751589528454,176.8482793,0.29054490933193455
1763,1763,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,334,3.13,593,265,4036.18,599.974,26.59763323,105.98888659999999,52.34825174,0.6722131990000001
1764,1764,Georgia,Tifton,2/21/2008,Bara 503,8/14/2009,328,2.27,559,62,5320.75,658.2890274181128,20.58125727,35.40433992829927,26.19026488,0.6722131990000001
1765,1765,Georgia,Midville,2/21/2008,Hybri Force 600,11/20/2008,341,5.07,635,390,3400.1,599.974,32.13885517,105.98888659999999,26.19026488,0.13094362379331947
1766,1766,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,321,2.63,264,53,4388.62,599.974,23.01427905,105.23786030790286,41.8186325,0.116674048
1767,1767,Georgia,Midville,11/1/2007,PGI 801,11/17/2010,334,4.26,670,77,4931.53,657.8388756817479,20.58125727,67.49327427939511,40.22214166,0.4208789148830002
1768,1768,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,323,2.27,712,0,3400.1,656.3511341621553,44.71957801,35.41195136191094,34.09528429,0.6722131990000001
1769,1769,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,3.06,979,147,4174.17,599.974,46.93118669,15.692692999999998,176.8482793,0.116674048
1770,1770,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,331,3.86,287,0,4160.95,1227.313164192204,26.32286444,105.98888659999999,26.19026488,0.16571920935508166
1771,1771,Georgia,Tifton,11/1/2007,BaraWet 501,11/17/2010,304,3.03,433,390,3627.87,718.1775322043233,20.58125727,33.250358458597916,26.19026488,0.20347965746658433
1772,1772,Georgia,Midville,11/1/2007,Attention II,11/11/2008,332,2.71,446,0,4128.73,599.974,40.64549776,32.444829066068635,176.8482793,0.15014085753400394
1773,1773,Georgia,Midville,2/21/2008,BaraWet 501,8/14/2009,334,4.15,703,129,3400.1,1323.896,20.58125727,70.4702807953591,120.27866143,0.4932656458507838
1774,1774,Georgia,Tifton,11/1/2007,Hybri Force 700,12/7/2009,324,3.53,529,390,4032.12,1030.3508049117004,20.58125727,21.994922571828738,32.47403569,0.6722131990000001
1775,1775,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,297,3.65,874,390,5104.91,919.9402374406544,25.30536104,26.29410567881652,43.91245008,0.47739289099180016
1776,1776,Georgia,Tifton,11/1/2007,TS 8031,11/17/2010,320,5.02,775,0,4502.51,599.974,20.58125727,15.692692999999998,59.86082683,0.5081783420829329
1777,1777,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,341,2.27,264,0,4114.07,606.1724481953684,20.58125727,35.45714403026086,32.65903295,0.46219695345988543
1778,1778,Georgia,Midville,2/21/2008,Bara 503,11/17/2010,327,2.27,690,0,5320.75,642.6701598905526,28.66414459,15.692692999999998,26.19026488,0.6722131990000001
1779,1779,Georgia,Midville,11/1/2007,Bara 503,8/14/2009,321,5.02,655,390,5134.73,670.0989926389226,20.58125727,27.449038368728097,48.82219185,0.116674048
1780,1780,Georgia,Midville,2/21/2008,Bara 503,11/17/2010,334,3.8,1000,390,3688.85,759.8771823661724,24.43314315,17.146632001687625,176.8482793,0.6461573119980841
1781,1781,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,299,4.34,512,206,4270.51,599.974,20.58125727,105.98888659999999,53.21115854,0.6722131990000001
1782,1782,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,341,5.73,1000,0,3400.1,599.974,138.9297511,15.692692999999998,51.69849086,0.6722131990000001
1783,1783,Georgia,Tifton,2/21/2008,CW 36106,11/17/2010,322,2.56,691,390,3614.5,706.3373899640764,20.58125727,97.30578026183329,30.75490191,0.2982114018885028
1784,1784,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,331,2.27,559,275,4067.04,1323.896,31.29275418,63.32274571477506,31.25150745,0.5468617548826475
1785,1785,Georgia,Midville,2/21/2008,PGI 801,11/20/2008,341,5.17,546,31,4334.11,1270.0427701678705,116.81110139,24.230770259288136,176.8482793,0.214420575778287
1786,1786,Georgia,Tifton,11/1/2007,Bulldog 805,11/11/2008,319,4.35,607,12,3400.1,791.9495771754678,24.13880497,21.786244183397052,40.1142303,0.6722131990000001
1787,1787,Georgia,Tifton,2/21/2008,GA-505,12/7/2009,341,4.45,726,181,5006.75,651.7339342924278,20.58125727,105.98888659999999,31.92341342,0.6722131990000001
1788,1788,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,324,2.27,594,112,3540.56,1323.896,35.2915081,105.98888659999999,146.75783661,0.6722131990000001
1789,1789,Georgia,Midville,11/1/2007,Bulldog 805,11/11/2008,322,4.18,719,302,3857.9,1323.896,23.15820367,105.98888659999999,26.19026488,0.6722131990000001
1790,1790,Georgia,Midville,2/21/2008,PGI 801,11/11/2008,341,2.67,783,390,3756.8,1323.896,20.58125727,18.338275911999016,27.07372402,0.17936560022964576
1791,1791,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,328,2.68,1000,325,5320.75,623.6323631359273,42.42036162,105.98888659999999,26.19026488,0.6196660667271735
1792,1792,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,341,2.59,831,16,3400.1,750.7997281530864,30.81319912,15.692692999999998,26.19026488,0.21880161314520644
1793,1793,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,341,3.2,1000,316,5320.75,599.974,35.72612336,105.98888659999999,176.8482793,0.19241722198581745
1794,1794,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,341,4.22,493,363,3400.1,720.2792631992257,20.58125727,105.98888659999999,56.7914194,0.454198808328255
1795,1795,Georgia,Midville,11/1/2007,Bulldog 805,8/14/2009,326,4.2,582,51,3400.1,1227.4308483894602,34.94759806,15.692692999999998,176.8482793,0.6722131990000001
1796,1796,Georgia,Midville,11/1/2007,Bara 503,11/11/2008,341,3.37,542,38,3756.35,642.6865699204949,33.52710067,15.692692999999998,56.51333202,0.6722131990000001
1797,1797,Georgia,Tifton,11/1/2007,Hybri Force 600,8/14/2009,329,5.04,830,42,4594.22,663.321033870963,41.77291875,23.25020632720687,26.19026488,0.6346110212796033
1798,1798,Georgia,Tifton,2/21/2008,Hybri Force 700,11/11/2008,332,4.4,688,46,4550.62,599.974,131.18755429,29.134424990198156,176.8482793,0.47647307930158733
1799,1799,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,312,4.35,1000,163,5320.75,990.418955871072,138.9297511,33.09425232960976,26.19026488,0.27106768298267403
1800,1800,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,324,2.38,730,390,3717.21,1039.8605689749227,20.58125727,22.095760069144504,50.73624726,0.6722131990000001
1801,1801,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,334,2.43,264,199,3400.1,1323.896,20.58125727,36.58633432677132,26.19026488,0.30464803899660153
1802,1802,Georgia,Tifton,2/21/2008,Bara 503,12/7/2009,341,3.5,485,191,4422.46,1053.1026844392943,33.33181852,17.97509827101269,26.19026488,0.578384704216272
1803,1803,Georgia,Tifton,2/21/2008,Bara 503,11/17/2010,341,2.27,790,250,3400.1,1323.896,42.57252776,90.28837234818162,42.70880283,0.22876234037138754
1804,1804,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,313,2.27,690,87,3400.1,1301.9601747760646,65.97638797,16.929959061933673,26.19026488,0.6722131990000001
1805,1805,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,341,4.02,420,207,3693.44,599.974,20.58125727,105.98888659999999,26.19026488,0.6569238482385
1806,1806,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,314,3.21,504,319,5280.9,843.055012925768,20.58125727,15.692692999999998,136.87588351,0.5945116756059897
1807,1807,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,341,2.56,619,85,5054.89,762.9710719764071,32.63610202,38.51723080145669,43.16211909,0.6722131990000001
1808,1808,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,319,3.35,525,349,5320.75,1323.896,20.58125727,24.483503537976407,26.19026488,0.6722131990000001
1809,1809,Georgia,Tifton,11/1/2007,Bara 503,8/14/2009,341,3.69,932,173,5273.91,631.1090558506999,32.15921573,20.380866019267835,26.19026488,0.14135224400316082
1810,1810,Georgia,Midville,11/1/2007,PGI 909,12/7/2009,334,6.03,591,364,4667.53,971.778484562886,26.02249319,22.943919614041107,126.09005636,0.24752875476166208
1811,1811,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,326,4.93,541,139,3400.1,717.8279903615353,138.9297511,105.98888659999999,32.22647811,0.6722131990000001
1812,1812,Georgia,Midville,11/1/2007,GA-505,11/11/2008,341,6.03,586,389,4877.7,1224.7661102478753,20.58125727,37.075310319533344,176.8482793,0.32036939212525933
1813,1813,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,339,4.27,704,369,5320.75,1125.8283394401756,29.11448323,19.93559540323045,176.8482793,0.6722131990000001
1814,1814,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,319,6.03,505,0,3400.1,599.974,39.26069939,26.317031841781315,56.98605824,0.6722131990000001
1815,1815,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,323,5.49,550,0,5320.75,599.974,23.16542443,105.98888659999999,176.8482793,0.6722131990000001
1816,1816,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,341,3.3,584,132,4857.85,599.974,41.15645232,105.98888659999999,26.19026488,0.4499584293024736
1817,1817,Georgia,Tifton,2/21/2008,PGI 909,11/11/2008,341,2.94,784,0,3842.71,782.42042817948,49.12351781,15.692692999999998,39.74149811,0.116674048
1818,1818,Georgia,Tifton,11/1/2007,TS 8031,8/14/2009,338,3.64,709,390,5320.75,599.974,20.58125727,27.554898537350134,26.19026488,0.6722131990000001
1819,1819,Georgia,Midville,2/21/2008,GA-505,8/14/2009,341,2.37,596,33,4146.4,700.8915328123476,20.58125727,15.692692999999998,47.5211788,0.5412466503748133
